CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Indic
1.1795966422856845,0.7034626850444928,0.3029207549934142,0.5118412025839538,0.2735178936500578,0.2766108174797755,1
0.8144332877545712,0.8999291734397787,2.858055939767524,0.1355568162151178,0.2392251729571224,0.2866557433659491,1
1.0280031137133516,0.5088992201747281,2.658034631967344,0.3574753407558841,0.3427765842015306,0.4608567279957153,1
1.1006585261574084,0.4403011526321736,0.8538319829192179,0.1947152616840886,0.0370946979257202,0.1180020466881369,0
0.5749257368877783,0.4275178446670361,1.4853107478845793,0.47896010739754,0.0853868558025609,0.3541861269216537,1
1.1086859893787968,0.4693477073965078,1.2350143760699483,0.535901581068819,0.161022975040957,0.4357607808450687,1
0.9980284407090694,0.4312216887787867,2.7022974188530915,0.128793819455587,0.0754454664582809,0.1681461463483534,1
0.5364850775320038,0.4508928852764619,1.7741261526953656,0.4154931377671934,0.190583981675369,0.383797604165267,1
0.6250178150748258,0.4777869355425269,0.9261880272525752,0.0853469405261497,0.2009339190453196,0.0760108532875108,0
0.7361445734759211,0.4591067533695786,2.1939748353826403,0.2386522791231892,0.2232921020222215,0.109483791153318,0
1.056202434565738,0.3392072377869015,0.3006630339745013,0.1864539396734231,0.1116066213225797,0.0887492965164515,0
0.5588838819318207,0.6642733030988416,1.1771696828966631,0.2610544410904254,0.0842152279423864,0.0921976983285795,0
0.956534418360214,0.4701683093587288,1.9621340100291549,0.3238471609067465,0.2289948855242021,0.4885085706596493,1
1.0210244082803568,0.6832894739854957,2.6038158479705658,0.4093704527334432,0.1589707933414363,0.4268992712294342,1
1.040142561836599,0.5026332009145866,0.7626147907440697,0.0011378544271744,0.1599798362961081,0.6681371217127293,1
0.7200099738716055,0.3781480729902381,2.71088576057703,0.4708055797979991,0.1351379360658871,0.5187984222881885,1
1.293872918423587,0.7775928164555381,0.9731184884595568,0.304447575748993,0.2226857926929434,0.5668105083609054,1
0.9498648169756728,0.4337421988621646,2.86467823836944,0.2415650077983934,0.028616607953188,0.4554945008366111,1
0.9512700483005312,0.8136126764907254,1.3633758416702215,0.1447836903378685,0.0151795955650811,0.0919830333640285,0
0.459487018018255,0.799151752598194,0.8024633227676687,0.2896949006174193,0.2461378677803132,0.2780555362594901,0
0.7968735746498563,0.3382851404061987,1.801178238283533,0.5282875115299488,0.0396564730930537,0.3931594231648748,1
1.190913791789889,0.5227839565800911,0.6187380653704443,0.3239772765879017,0.3433149459597742,0.254911856751129,1
0.7048313603246219,0.5897775044865153,2.8920459446551816,0.2823278906678755,0.0740084133211745,0.2626401673356192,1
0.7788228328974791,0.4935662106002442,0.6218670404956436,0.2146810113932438,0.3159370312795854,0.4643610000925775,1
1.1370156703944148,0.2688801443694059,0.2416228921806911,0.3381612811316735,0.3379448039081071,0.556636890990408,1
0.9020851576214096,0.7943310431795836,0.8502360797703092,0.3651907342094159,0.2708210102069714,0.0412794690419257,0
0.923350941495012,0.7802815813413813,1.4912751625971994,0.2981231816620975,0.1078052493688286,0.2062471776986599,1
0.8879948536735656,0.6131034063392738,1.3831524897956726,0.4024339531071739,0.3073883978274628,0.7354161458769753,1
0.8087310711517551,0.6637829332809553,2.120052987912421,0.2295595835374974,0.1531996338297821,0.0257998745093791,0
0.799953944700621,0.8413255999094336,1.3533875977178522,0.0442105961931466,0.2245814425848648,0.5562642797428495,1
0.6244483683033422,0.7083048545011722,2.301147914262596,0.2439746069818374,0.2797462568135002,0.390964663258619,1
0.5798655031789515,0.3363564093402555,2.5728093732317285,0.493528726112678,0.007651781295725,0.4058364838276606,1
0.8308397779624195,0.6076526455781659,2.8679200672399148,0.2377317115860845,0.3370625973008949,0.6867067090136093,1
0.7813044411497416,0.4354576637295357,0.3196225564928674,0.495778584282779,0.3033562643752766,0.2322514380290737,1
0.9549003220070637,0.8865066398511968,2.70396654249632,0.2945445364619491,0.0174454816289027,0.6456445145262529,1
0.9091683841917052,0.4156161534424117,1.9598246244462147,0.0874119280471411,0.0908608873706503,0.4501264178886399,1
0.555166615256833,0.5027242731346333,0.0788415523970701,0.3469236479424077,0.2305977591287474,0.5637820789603174,1
0.5481039102092546,0.704666457267445,2.3752326853922447,0.4361862327199728,0.0264939179831662,0.0546946891684327,0
0.4137079460611619,0.4377803076659694,2.9735871784984167,0.3784956577841825,0.3372159820401129,0.5857986481119455,1
1.2232804244503528,0.6055758180755886,0.2444760298892667,0.3462682678432721,0.0390734883154509,0.7034817052937522,1
0.5484599330301403,0.8980598379132655,1.4272989631640052,0.5076180494675786,0.33402222096665,0.4681733667665043,1
0.928494357465935,0.4664712253190202,0.0757297705065004,0.0931049577755725,0.0039864556928233,0.5585850954550151,1
0.8628825782186442,0.5668895710706559,2.563336797731599,0.2346983129542765,0.1661124954137867,0.52813724497767,1
0.8481559234965752,0.3896079084682207,1.777170056539596,0.2969809325695461,0.1797545800497709,0.6464864421838015,1
1.29258839563701,0.5573126967250778,2.1170928373644085,0.5473544197469155,0.1860330515161015,0.2346620227692142,1
0.8845517810178949,0.5190969387079409,1.9944201253204823,0.5307252343931317,0.1985043785216855,0.742506536036468,1
0.7232236805955161,0.2687100161011036,0.8363912879988844,0.2914236479410031,0.2160150466431272,0.2228605048204957,1
1.0355348293702695,0.5889059661465708,2.830419747410073,0.2007948974861406,0.3050877589639742,0.1952292714582139,1
1.2594299585722983,0.6426444794598358,2.405195598837696,0.1187145831306125,0.0101026463919897,0.6068289975640602,1
0.5742608390086013,0.759104809390344,1.5256226541990532,0.3759739488557518,0.0496068981867297,0.0957061163495124,0
0.5941331028796135,0.4658333058739379,2.615770324643352,0.0983379115860979,0.235540929689495,0.645326053451896,1
1.0778674537115371,0.2574958310186777,2.964530352601331,0.5321278837524187,0.0773557986053768,0.6248065204293967,1
0.7338333962589838,0.7956040740520414,0.4197168875222758,0.0109009362215103,0.3023904465777002,0.6964394081491789,1
0.8787357543846472,0.3496536533605941,2.407993492217151,0.465558677008099,0.3129779683406561,0.3394795829674386,1
1.0833297238856892,0.8736965238591139,1.81079226831094,0.3033323576718788,0.1242071221010346,0.1813012385122198,1
1.0011741958695972,0.3041262839410584,0.9178181890036212,0.5070687839743746,0.3243840773604942,0.6286885060842704,1
0.9836684899434348,0.6556155527965851,1.1572417614686368,0.0251778440195012,0.1852936810763442,0.1769897627391403,1
1.2366769224960286,0.8705220624280587,2.20407800946288,0.0015391951915017,0.2487566746908189,0.1962471606795223,1
1.056797502162389,0.7572828990168038,0.5239482657344472,0.4390804668006648,0.3168165053122088,0.2447671001472553,1
0.9804326957303386,0.6258284557128369,0.2802108287379226,0.4874363845899818,0.2336061420262229,0.2224478547518725,1
1.0615315897950328,0.8737914731576001,1.608582055888175,0.1661609255129066,0.2021222608482052,0.0294760506492875,0
0.6456297095138335,0.5599058482761934,0.8740945257048182,0.3263358911699557,0.0992629689763582,0.3706410293632243,1
0.7285409361839239,0.3364858703815986,2.901463975109483,0.216929158387929,0.2022907911481828,0.2941828073679867,1
0.6854366795859586,0.6957721506243766,0.1475119870809994,0.2432646093037105,0.0856918008522122,0.1443707091252665,0
0.8523110316434048,0.5655783748650698,1.431432319681762,0.4704341362608816,0.1253948252323121,0.5238287568241413,1
0.7677916882576561,0.3550584759914478,1.135751995772969,0.4937631916136999,0.1699817469692248,0.0941729454636375,0
0.804689546542802,0.5459659565698737,1.1796234722136236,0.0572100662423739,0.2391013876525193,0.4757935633403846,1
0.8978814489343051,0.6182968572407345,2.5872696615824324,0.5471956355687555,0.1187775607491643,0.4033087533524309,1
1.025614489324132,0.4977778196343881,0.2395355721335139,0.5175607151703802,0.0822477310021138,0.5590281454244617,1
0.8465386578017348,0.7795926033747653,2.279332595149353,0.104478976976117,0.1097670884490992,0.3564697474901706,1
0.8162045926878571,0.4426261559230993,1.9755018217727311,0.1381695829294311,0.2271216764393427,0.2979313576882349,1
0.7771194367168011,0.3800035074310591,0.2942989541934661,0.3153771471993783,0.0132725702413149,0.20984866103751,1
1.139986309881977,0.6298073061242112,1.1845233035257627,0.4545766146600835,0.0253466335135674,0.4077714144976397,1
0.9291470012949946,0.3135738359468645,2.23098730658796,0.1992908612327558,0.2284081315775709,0.7174272004950203,1
0.773357860716445,0.869147337391231,0.451506837744221,0.1889705027672716,0.2145148726435819,0.3331742362344082,1
0.7021769997243672,0.5562822920289527,1.3163264410515254,0.1684686949306283,0.0704470491558915,0.170482456013862,1
0.6767940314730186,0.5973363322979179,2.541647099709379,0.158674814585751,0.2904480583498861,0.5203474808518064,1
1.0845403672612273,0.3216186634884297,2.580085929014492,0.0698541435735931,0.257971206836574,0.582763201459199,1
0.8389625778543892,0.3971029302136701,1.096123854756449,0.2290296451157415,0.1047029983845728,0.551734224513095,1
0.8536401288085194,0.650897602853372,2.3016846362521486,0.2996993189968987,0.3097161830047933,0.4693443623110049,1
0.7449379451272296,0.5611119401604612,2.6180863550959224,0.375705243012001,0.2496195103318851,0.6294475553667469,1
0.5828887113755886,0.5054848003550956,1.947156555193098,0.3464020738984563,0.0852782284857682,0.0798193029006146,0
0.7876750403041067,0.4060811930345383,0.8588777622371018,0.4837648473886125,0.2406874217070714,0.1883398479837054,1
1.01661349463582,0.7223323581408114,2.798534203393685,0.1842816281159507,0.0400809667987377,0.585367289598422,1
0.7974332061007456,0.6985443592590135,0.6697478792117414,0.2310500150516359,0.2599875242614854,0.5999691869686334,1
0.9652130989102968,0.3184776561958584,2.338087764696806,0.4823293867645705,0.0353543215019496,0.4284802737460035,1
0.8812240473123432,0.6695752900946966,2.247672941666571,0.5435346192113543,0.2655186126586416,0.6413569211311523,2
0.7230633487017235,0.7884700175033268,0.8751663493469585,0.3803394118021156,0.0198000799540253,0.2505504269814956,2
1.0916737755419583,0.8603849213993923,1.5838785257890629,0.12919640803737,0.3079449029513357,0.0894445817901339,2
0.8150155311219589,0.7430480896746463,0.1213495863641934,0.2607640970572089,0.1416064684042147,0.5685796044318941,1
0.8183149582941023,0.6866751193099097,2.515093309434738,0.2811794253545396,0.2493897862907152,0.7001228388507336,1
0.6412312033717653,0.7414321679914784,1.2111748750200515,0.1954729520200299,0.2646724726708163,0.5514441053555219,1
0.6800749196561173,0.7931366914138566,2.2293207472997034,0.0291068396746495,0.2605392364268916,0.4317272965320982,1
0.5466452606020145,0.6182691525565314,0.1782101471104688,0.4917846583686112,0.0686081264965128,0.6521498946777895,1
0.9209493760217774,0.7271605531040826,2.634423291255706,0.3751471657950389,0.1452264315527627,0.6628703232467166,1
0.4309750756642168,0.6496795335031036,0.4774691879596568,0.4599613762155023,0.2636296863065289,0.7248194749055552,1
1.24319748272701,0.3084325561881573,0.6995974438843617,0.3957520659081052,0.3022530546091641,0.4831126519459273,1
0.428808530201085,0.4773216320760801,2.9043074201928523,0.289938726085668,0.1834277853123265,0.6532807422703956,1
0.9420061985004932,0.791697957641537,2.2913922494863472,0.4300409065874445,0.1980805259110411,0.1994329969941888,1
0.4635024506987316,0.5127046955086358,0.5849737044838645,0.3016187615632051,0.1457588217076967,0.6108997974264737,1
0.8921184033236084,0.8224550082583935,1.549213265982755,0.2778747703745538,0.0649843688281745,0.4120874339454873,1
0.5134520905836045,0.7227795751779047,2.807087692946092,0.1311489802762108,0.2899370448333518,0.6817993682876149,1
1.2101266777035429,0.3288376930404323,0.131562551276716,0.4987025240249714,0.0885317682054586,0.5740425464995484,1
1.1218514604245762,0.8294982848222396,0.4902529548558546,0.3738099825561235,0.1869364697001994,0.05086075477591,0
1.0975829428987374,0.7347165491979029,2.0870687373096244,0.217513917534668,0.0319513125053852,0.0979507497333675,0
1.0997060860377736,0.5216281887769945,0.6893098530205556,0.2221802712243688,0.2833010373327775,0.1825045423229522,1
0.638351578960784,0.7022350628818328,1.9388546914549791,0.4943113831861519,0.3105827943348642,0.7126754688510077,2
0.9185527361983656,0.3575887027906612,1.531508931783612,0.1590637467931894,0.2489723575808753,0.2476041660431414,1
1.0428929482282925,0.7579237443965932,0.4188770351625749,0.3529419664722901,0.1545870474196666,0.2636629829002113,1
0.706134655717378,0.2782316307022176,2.130988025219396,0.3425099042187514,0.1449309648724605,0.7011575044198098,1
1.1698046793268055,0.6148137530660508,2.6218676875706644,0.3753082573035248,0.0178325275800053,0.3783187461223938,1
0.8955790896665534,0.6353548437318548,0.0490520887342892,0.2756236385929971,0.2425607809526589,0.0540254456154012,0
1.2605176931639597,0.4428514678194826,0.2528101010373625,0.2373726308021111,0.1879597333805521,0.2283800763654264,1
0.5371226072201838,0.2848798722921363,2.812244692494235,0.3184193031755476,0.3209788867842578,0.0510306265087284,0
0.99951310587882,0.4684815463583465,1.2439395864088847,0.404642314822712,0.2989555010930096,0.3928533978858903,1
1.1512876930270506,0.8280917681786489,2.6498330039373306,0.4176337702125652,0.2689523815988806,0.0703875629111234,0
1.1653756936958382,0.4594248760240539,0.31498621055881,0.1797795036177401,0.3166892124046492,0.3652468321091935,1
0.9890782934801295,0.7310251212130967,1.1008134170707229,0.5162442515979145,0.0521798965692924,0.3699751740807033,1
0.4543428807793611,0.4194870537929608,2.7200799324210214,0.3882051240051197,0.3147089137856115,0.1331577969368221,0
0.7692635272776123,0.7386682424012414,0.8831387085042849,0.5128787214552192,0.0328876147216511,0.1926484589049134,1
0.6716455890598931,0.3626042296324462,1.6431027763798536,0.4775215654802392,0.0847481191448908,0.2779878014845549,1
0.6829431944642363,0.7203275828696893,2.674450895907599,0.249407433256278,0.2367095506861439,0.2048635416292583,2
0.9766776739034764,0.6959677111815289,0.323777273042678,0.3313802443322861,0.1702663794413549,0.3856897697553679,2
0.5981805086988465,0.5971442653655779,1.114456914559787,0.2984470441581206,0.0208481156009536,0.5362610581651154,1
1.1629293068045357,0.5168172272239704,2.5209497525539044,0.3145283072193739,0.1971607593007983,0.2833597129744197,1
0.5195864568117813,0.4656142867283391,2.013969771205105,0.4674859036121754,0.1761610709662065,0.7036574864763833,1
1.0990394040193587,0.4015635625945316,2.4731019864462658,0.3514423706791691,0.0946398532205478,0.2144360135668118,1
0.947894710767472,0.7547839111264063,1.1041962936604708,0.4616563659968613,0.2527478298956467,0.3968248046855682,1
0.5502314618044786,0.4459608558985105,1.9658402718841328,0.4280753641030017,0.1664404245553239,0.2913074892948057,1
0.9120157918961946,0.2586720973297635,2.486354813103378,0.4472225956015743,0.0829676442450086,0.5903903332013332,1
0.6138315914211662,0.3892449981288963,2.1597469780386014,0.3222466562662011,0.2250200013325659,0.5142448022891785,1
1.2071180648719282,0.6122492974426261,1.6549854505113697,0.2215841692418157,0.1195006290841335,0.70018392442241,1
0.5133085224592553,0.259386119602825,2.281549301827173,0.3407950115678637,0.3244960927284064,0.6245171931748028,1
1.2840566518319867,0.6563796823810512,2.899538503355033,0.2723307063822839,0.1089428020598561,0.3557519045712008,1
0.7092654567552126,0.3193449019714789,1.2997570941391343,0.2118491657362207,0.0606765140145298,0.661058040520003,1
0.9182914240125096,0.4821363961542086,1.2104755861322374,0.1390143889529496,0.2020179193064174,0.5509476026462253,1
0.932184063694006,0.3988956458275352,2.2142457953290595,0.0948285344365543,0.3439440368117967,0.5211388617867763,1
1.0648552574897845,0.584859730327107,1.7224431876209785,0.3102133084141256,0.1509100916366993,0.1139901415848983,0
0.7512930414754121,0.8030161474863987,1.01681568081312,0.2843009361206158,0.028981403471879,0.0669320606739334,0
0.9377062422318556,0.4494344478400156,1.6197831540095748,0.4354470475678088,0.3216927326054068,0.7386901691989851,1
1.1224402794805473,0.4986881342714034,2.180795695073896,0.337493143269111,0.0490274267407693,0.2907648744659535,1
0.4632017576709131,0.5299391877844405,1.6751492477472236,0.4592410174070633,0.1472375831376451,0.0384090751304007,0
1.0709533855039477,0.3971717490109669,2.082178647175452,0.2971334803636054,0.2169912545408896,0.2773949095128288,1
0.8371686593592993,0.3938530844190772,0.6168125211446032,0.2329821551699754,0.0612184289025476,0.0090741750074958,0
0.6417472369128018,0.5932764986638325,2.0201531150007592,0.2845348281161352,0.1488156381221286,0.7124595145282566,1
0.8782795473724425,0.3746101364594714,1.515794641080105,0.4065126982330698,0.051035584884464,0.2442579719899226,1
0.663638841205644,0.3508653399252668,0.9393483210804852,0.3566630644860551,0.3196133360915035,0.4932333466671481,1
0.9335933042945048,0.289791353980309,2.7775897309470667,0.474184891639949,0.0217270769560401,0.3497960075394513,1
0.681960890671377,0.5671278089865373,2.223177665090605,0.440828830299968,0.205924735269318,0.0792930001175278,0
1.1499898222472933,0.2791349079749942,1.7435258873468151,0.2383488229784022,0.1864606323157386,0.6741212972072452,1
0.8412770264869567,0.6675898781562932,0.7007294598426567,0.5233800176110637,0.1315070114382999,0.4314144539153711,1
0.8835902705818425,0.4397273758101019,0.8412849462643797,0.2665209866922417,0.3326509191026841,0.3576452787389751,1
0.6519060352172052,0.3544736497343974,2.3550950810613767,0.5496540511804705,0.2717160631275466,0.7234407704651482,1
0.5912903247914392,0.7905480824296619,1.338614948054639,0.4087162985657842,0.0369418281506639,0.3241098547946247,0
1.0520387504497366,0.581318377361489,1.0093592405990863,0.3007513544314579,0.1130127321326875,0.48343098988291,1
0.9459299067457018,0.6438037184619925,1.310117483215086,0.4199862309505347,0.1052846206572803,0.4907116931813579,1
0.721260401437738,0.7243898340163395,1.0135052424251183,0.1052794300744412,0.2982592164057663,0.735839769064439,1
0.6351942619499413,0.4079926442323186,0.4592048943695859,0.3600496606529101,0.322474169617607,0.1202951341008878,0
0.7637927283501178,0.5113738346174578,1.2041184389369015,0.1205988443461001,0.0628187042137335,0.2244052754191149,1
0.7740234399507575,0.5107768537113853,2.472800845391727,0.3283115348204146,0.1642943238085251,0.3530148971293549,1
0.8249834855848243,0.8077446235087224,1.1216010786586872,0.2107950192513869,0.0718633216088373,0.3519313978066792,1
0.6327498276112791,0.6087455005828417,0.7938396112897217,0.2931304060511667,0.2278227923168113,0.6556101571624229,1
0.676154633892293,0.8376858609703902,0.0696759802271173,0.4332520528039831,0.1034021699288564,0.3117794326912429,1
0.5167547331804702,0.8311524464880156,2.42779776214376,0.4495081309927141,0.0685941798643635,0.2016202612513832,0
0.8497694002519574,0.3562590772283242,0.4593865013005288,0.2336200637001445,0.239796698066534,0.5543897210726888,1
0.9771055107220556,0.652157996819104,2.9775649964318824,0.1680266243865847,0.1175546780042119,0.4016017016348568,1
1.2947087436165885,0.8860570611348656,0.6583008609985036,0.002974856266901,0.3346776657433307,0.1214537725537112,0
1.1231118269292182,0.2607085996546635,1.416636676144069,0.0114863519514951,0.217319714320628,0.0792885494842595,0
1.2401938942174409,0.6160642190477135,0.5524541861949255,0.0038713265055605,0.0350729109088375,0.5763266107588196,1
0.9340170909418344,0.4416028610581713,0.4574297101458992,0.3493908889374516,0.1804440173996354,0.4596331200191643,1
0.9417079677648336,0.8667756553274784,2.586235985255924,0.065491682772563,0.1993387016361602,0.7170754470625182,1
1.041508625630608,0.764869666072475,1.7092338132291744,0.3558895026508025,0.0681669980265488,0.6829558457212552,1
0.5073973200582387,0.8797203039848467,1.0737257565863914,0.4635113012367556,0.1128771359456145,0.1255542736360667,2
0.6198111848083294,0.6966796597874889,2.512513521716683,0.2065799746177819,0.1146836680009323,0.1873248079555675,2
1.2024592187297196,0.6649518431980963,1.2440551377724067,0.2560740899932469,0.2953419322969116,0.7453799986098205,2
0.99302492373098,0.8496369416726097,1.293522051414393,0.0922004688598584,0.0459471836203135,0.1009575596748361,0
0.423351775912445,0.4310044818192966,1.657325943289422,0.5123253498315631,0.2457540412684734,0.561938103545241,1
0.7539133455164497,0.8542114226844418,2.241335485481746,0.1911065654385653,0.2902563184992965,0.3147959818953021,1
0.9175425171950652,0.4316657069910599,1.7466884783853538,0.1438268023645623,0.0950222651463819,0.6273774824816287,1
1.1127701603358822,0.4734138014519188,1.2568533435755107,0.073583670570029,0.1388206350225531,0.4017878782534367,1
0.8113771025359799,0.7344050597761802,0.5930107396046405,0.4885221920516827,0.1202281296014916,0.6217394513665109,1
0.7099585755448761,0.6916823842514799,1.2367195522386585,0.2958173273590128,0.0032300190575761,0.531975976582777,1
1.2111516543503318,0.4143731991225268,2.010454539366277,0.5411437769007964,0.210943886034236,0.4934040112350359,1
0.7156989236520872,0.5847122650668972,0.2388677505525944,0.1022958322556065,0.2849908508015507,0.1041742040529899,0
0.4796729921806535,0.2798849266543441,0.9307810733317974,0.5193942029406747,0.2532375887744779,0.6199154419569148,1
1.176178173564452,0.8369356949055423,1.6747240214243733,0.0745919901874463,0.1815823165055436,0.7496071843691285,1
0.9569518065897276,0.2573015612351724,0.9738973723889632,0.3072744972746494,0.0660001570590688,0.7240885275241408,1
0.8951637318071515,0.7104998940674967,0.2883289669836448,0.4422574398065456,0.0758663169785404,0.5911843347220243,1
0.5707936022880485,0.7138959092151933,0.6113546565651502,0.1083610897747052,0.3189737057324954,0.4414078555054501,1
0.6442449476429536,0.4948734684893117,1.9548951149098448,0.2651055079899868,0.3457258593716821,0.087154624454063,0
1.199150466376946,0.7259199601278815,0.583095142086322,0.2244606608364614,0.2782798845182855,0.004700141197723,0
0.9481822288677804,0.7532324748382181,0.5451973705829343,0.3887618456191414,0.0858289280698143,0.5658736848177344,2
0.772212153929317,0.5926212207851136,1.7265677342915624,0.4501485457103061,0.27767390861705,0.6303607086552633,1
0.8999039656242908,0.5281014637065367,1.7681524005905769,0.065377112695039,0.1166069011854173,0.2612966342494685,1
0.4698441582300394,0.2941805061448063,1.977975415293257,0.5227596413586125,0.0822714651445696,0.7234983951822829,1
0.8712971874985065,0.2925367200587762,1.5469530856690807,0.1094824414016666,0.1627961467343404,0.7153035203553659,1
0.8368236215961747,0.6787982431364432,0.7288110720952521,0.11953610075049,0.3431667891985693,0.1276218865209121,0
0.7662404830799765,0.4359312822339135,2.264253032269045,0.2327501355008406,0.0036036194396244,0.197045232401919,1
0.83427697665004,0.3533521454612229,2.1580516251184725,0.4174987651007167,0.0931526446388682,0.2890178967908174,1
1.036531200175931,0.6570757106494098,0.2760607961556716,0.3478417272215023,0.1883240582813868,0.0406132984528617,0
0.8980987276497632,0.7613097738457811,2.6390323653614502,0.4205654135593321,0.1978306889972284,0.6792443479309851,1
1.0371203865033145,0.4525948922333092,2.122943111978902,0.2405718632640224,0.0984863514551303,0.0269934992296355,0
0.745982097311014,0.3058844200578072,0.0355002487494101,0.3467883752913974,0.3089489975619919,0.4188169086253235,1
0.7265879262686817,0.3353481843990931,2.4853508561759696,0.2587924502877539,0.0534522356302792,0.3953558123880066,1
0.4905729385532821,0.8639673534663385,0.0197988342649944,0.4848147641472091,0.0896090116023666,0.6769821598079373,1
1.2426877197527042,0.4918923401747821,2.9697184444865785,0.1806435362249586,0.1606209134515167,0.1550357039339409,1
0.7545671698994028,0.7713859259404315,1.9894698212161304,0.1827629845738869,0.2464388775033913,0.4408130511273064,1
1.181612421243535,0.3269053577184737,1.33358828605349,0.2264791669334891,0.2879518381839811,0.145753971128923,1
1.1855040281697518,0.4175581012240928,0.8718978789484972,0.143020109483589,0.2363413239613814,0.7100803899606372,1
0.6691706189019782,0.2651859533315656,0.9537667191087656,0.0274316819428082,0.2568914296914866,0.594701415493581,1
0.7016308430087088,0.8194249296891397,1.6022339540451398,0.4285082950346418,0.1773819363656299,0.4431412367657076,1
1.0739649882378943,0.4588085319384893,2.062751558679128,0.3805799855137204,0.2103516238765544,0.1821892062119507,1
0.9386447848864043,0.5020134084902843,0.4051266403586119,0.481784532140607,0.1358806316638618,0.2481377120998726,1
1.0850270174694652,0.5289010539194666,1.3624302523241965,0.5315850229342922,0.3329228673272261,0.6086125202622223,1
0.6865781510300601,0.3046928272581174,1.088762969232575,0.3704198231993016,0.2531154983270953,0.0218050003504082,0
0.7074726988829603,0.3002250882117416,1.747044367431255,0.150032145176982,0.135040795119917,0.6258097425409367,1
0.6852061886042229,0.8936436765015359,1.8308696099159647,0.5391617740799991,0.1594230527176006,0.5235007720387068,1
0.9648359479895372,0.2801984780587424,1.794705484785841,0.3076340620033594,0.197952186430447,0.6538670432853253,1
0.5270080192137686,0.8530527294620279,0.5062600553651806,0.1926907603037786,0.2671781363822594,0.0917061289528266,0
0.9733760887568011,0.5494039086821476,2.846881418433808,0.2467530168443666,0.2648255883750089,0.4007603010803716,1
0.8616400784662095,0.3722679642473014,2.063641233913794,0.3437811006296418,0.1353454829468845,0.2590625870715934,1
0.7141165892356038,0.3810059603109386,1.0143978253417127,0.3960686835099313,0.1665459345054451,0.0239056131789348,0
1.2710361912044776,0.8622300784653251,2.966552547048648,0.1484377995148438,0.0465918275818933,0.4293373009094284,1
1.1527757007508277,0.6150036641807481,1.139288072629848,0.0004793262674059,0.2420498692310246,0.473604197948025,1
0.9222800612835048,0.3422005455636975,1.829072407438604,0.0749420366908559,0.1400415998836277,0.1752542238919779,1
0.8337429724732353,0.5985570434110425,0.8902900468723558,0.374503601388484,0.0918171794993286,0.1936120352270153,1
0.6147939811811604,0.2669426307996055,1.3312497072356375,0.5055262275033756,0.297430116896845,0.4928856003328218,1
1.0200255303579842,0.423643364069984,1.598055217915354,0.0801986768988546,0.1539197902421791,0.2381294004815176,1
0.7169646032435297,0.6645021613478879,1.7840752127539323,0.5458542484818653,0.2518063771457463,0.0279585740076795,0
0.6527362017918331,0.6146359835591446,2.655688965553788,0.3677741352445698,0.1236541888738156,0.3738613860972272,1
0.9344485465712388,0.6303574557118516,2.767798629361169,0.2827564434948599,0.0238502023829578,0.3990137300551185,1
